r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_processing_latency,avg_rtt,avg_dl,avg_ul,avg_jitter,gini,telia_requests,telenor_requests,ice_requests,executionTime
92.40005,100,160.793319,0.93,13.0,92.4,0.0,100.0,2.14,37.83,2.58,35.2,0.05,125.37,40.14,1.86,0.42,63.0,37.0,0.0,0.36
80.06666,100,163.734587,0.53,11.0,80.07,0.03,97.0,3.15,63.45,2.7,60.64,0.11,22.57,23.38,2.62,0.65,0.0,2.0,95.0,0.36
90.6,100,166.27844,0.0,9.0,90.6,0.0,100.0,2.41,82.67,1.92,80.7,0.06,77.48,44.39,1.34,0.61,91.0,9.0,0.0,0.35
73.26665,100,169.444528,0.53,13.0,73.27,0.01,99.0,4.75,73.26,5.45,67.7,0.1,66.69,43.01,3.84,0.67,99.0,0.0,0.0,0.35
35.6,100,171.798687,1.0,1.0,35.6,0.31,69.0,1.52,37.93,1.59,36.29,0.05,43.4,13.83,2.52,0.57,59.0,10.0,0.0,0.32
81.4667,100,174.277677,0.93,23.0,81.47,0.06,94.0,2.04,72.43,2.54,69.83,0.06,85.61,41.73,3.9,0.55,5.0,6.0,83.0,0.33
60.79996,100,176.777894,0.8,19.0,60.8,0.08,92.0,4.78,87.0,5.33,81.61,0.06,91.52,42.5,0.87,0.65,90.0,2.0,0.0,0.31
-13.600009,100,179.453037,0.93,1.0,-13.6,0.52,48.0,4.0,27.68,3.91,23.71,0.07,69.09,34.04,3.33,0.49,39.0,5.0,4.0,0.32
68.06668,100,182.585047,-1.0,9.0,68.07,0.12,88.0,2.35,52.06,2.92,49.07,0.07,47.47,35.01,1.99,0.48,3.0,66.0,19.0,0.36
69.33334,100,185.184894,-1.0,6.0,69.33,0.13,87.0,1.8,24.64,1.98,22.6,0.07,81.77,33.05,3.11,0.34,35.0,48.0,4.0,0.3
51.199997,100,187.956777,1.0,1.0,51.2,0.22,78.0,1.92,59.46,1.9,57.49,0.07,93.2,42.55,0.79,0.56,67.0,2.0,9.0,0.31
37.99998,100,190.230053,0.8,13.0,38.0,0.22,78.0,4.46,30.83,5.29,25.46,0.08,25.83,16.32,4.03,0.41,48.0,30.0,0.0,0.33
43.73333,100,193.059605,0.93,23.0,43.73,0.18,82.0,4.71,49.1,4.15,44.88,0.07,99.75,39.5,2.71,0.59,0.0,9.0,73.0,0.33
23.933306,100,195.689252,-1.0,2.0,23.93,0.33,67.0,3.25,26.56,3.54,22.96,0.06,113.08,31.56,4.19,0.29,34.0,28.0,5.0,0.33
52.533337,100,198.047917,0.93,13.0,52.53,0.22,78.0,1.67,26.82,1.77,25.0,0.05,90.59,42.93,2.06,0.44,51.0,27.0,0.0,0.33
19.533333,100,200.475845,0.93,19.0,19.53,0.37,63.0,2.54,61.1,2.82,58.22,0.06,105.36,43.81,2.6,0.66,62.0,1.0,0.0,0.33
-54.066677,100,203.193851,0.8,23.0,-54.07,0.69,31.0,8.77,17.2,7.18,9.94,0.09,51.44,23.99,3.1,0.26,11.0,4.0,16.0,0.31
90.26667,100,205.824949,1.0,15.0,90.27,0.04,96.0,1.27,29.71,1.3,28.35,0.06,134.49,45.64,2.72,0.41,33.0,61.0,2.0,0.28
56.399967,100,208.13881,0.8,9.0,56.4,0.08,92.0,5.5,42.58,5.9,36.61,0.07,42.05,17.95,4.81,0.43,8.0,68.0,16.0,0.34
