episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_processing_latency,avg_rtt,avg_dl,avg_ul,avg_jitter,gini,telia_requests,telenor_requests,ice_requests,executionTime
44,96.83,0.73,27.0,1.0,29.06,1.0,28.0,0.06,17.95,8.36,4.66,0.67,27.0,0.0,0.0,0.07
45,-30.21,0.62,38.0,1.0,40.05,1.0,39.0,0.05,79.65,38.82,1.4,0.67,38.0,0.0,0.0,0.05
46,2.8,0.41,59.0,2.0,62.59,2.5,60.0,0.09,33.74,13.14,3.35,0.67,59.0,0.0,0.0,0.06
47,56.04,0.0,100.0,4.0,106.07,5.0,101.0,0.07,17.77,25.23,2.08,0.67,100.0,0.0,0.0,0.07
48,-3.25,0.45,55.0,2.0,58.59,2.5,56.0,0.09,31.39,14.07,1.02,0.67,55.0,0.0,0.0,0.07
49,-52.73,0.75,25.0,1.0,27.12,1.0,26.0,0.12,59.24,39.99,2.23,0.67,0.0,0.0,25.0,0.05
50,32.1,0.7,30.0,1.0,32.06,1.0,31.0,0.06,22.36,6.68,1.62,0.67,30.0,0.0,0.0,0.07
51,-49.18,0.73,27.0,1.0,29.11,1.0,28.0,0.11,52.27,41.21,2.88,0.67,0.0,0.0,27.0,0.04
52,56.02,0.0,100.0,4.0,106.12,5.0,101.0,0.12,76.34,23.05,4.01,0.67,0.0,0.0,100.0,0.06
53,1.3,0.42,58.0,2.0,61.57,2.5,59.0,0.07,47.18,43.92,2.03,0.67,58.0,0.0,0.0,0.05
54,56.04,0.0,100.0,4.0,106.07,5.0,101.0,0.07,31.41,17.19,2.71,0.67,100.0,0.0,0.0,0.06
55,96.35,0.71,29.0,1.0,31.12,1.0,30.0,0.12,28.37,2.3,7.89,0.67,0.0,0.0,29.0,0.07
56,95.57,0.68,32.0,1.0,34.12,1.0,33.0,0.12,21.0,1.53,2.99,0.67,0.0,0.0,32.0,0.07
57,-35.28,0.65,35.0,1.0,37.05,1.0,36.0,0.05,99.1,39.57,1.42,0.67,0.0,35.0,0.0,0.05
58,94.11,0.63,37.0,1.0,39.06,1.0,38.0,0.06,88.91,44.22,1.38,0.67,37.0,0.0,0.0,0.07
59,96.82,0.73,27.0,1.0,29.11,1.0,28.0,0.11,8.92,10.15,4.08,0.67,27.0,0.0,0.0,0.07
60,49.46,0.61,39.0,1.0,41.06,1.0,40.0,0.06,73.82,37.97,0.5,0.67,39.0,0.0,0.0,0.06
61,56.05,0.0,100.0,4.0,106.05,5.0,101.0,0.05,47.93,11.08,1.28,0.67,0.0,100.0,0.0,0.06
62,87.22,0.46,54.0,2.0,57.56,2.5,55.0,0.06,62.91,44.37,3.0,0.67,54.0,0.0,0.0,0.07
63,47.01,0.66,34.0,1.0,36.06,1.0,35.0,0.06,95.27,11.33,4.0,0.67,34.0,0.0,0.0,0.06
64,-47.4,0.72,28.0,1.0,30.06,1.0,29.0,0.06,114.23,42.88,1.37,0.67,0.0,0.0,28.0,0.04
65,96.1,0.7,30.0,1.0,32.06,1.0,31.0,0.06,27.71,19.42,4.97,0.67,30.0,0.0,0.0,0.08
66,56.05,0.0,100.0,4.0,106.05,5.0,101.0,0.05,80.31,32.34,1.31,0.67,0.0,100.0,0.0,0.06
67,8.72,0.37,63.0,2.0,66.56,2.5,64.0,0.06,53.28,23.6,2.86,0.67,63.0,0.0,0.0,0.05
68,1.3,0.42,58.0,2.0,61.56,2.5,59.0,0.06,37.67,0.79,8.09,0.67,0.0,58.0,0.0,0.07
69,-38.7,0.67,33.0,1.0,35.06,1.0,34.0,0.06,22.78,12.71,5.26,0.67,33.0,0.0,0.0,0.05
70,-1.73,0.44,56.0,2.0,59.62,2.5,57.0,0.12,61.54,37.83,1.41,0.67,0.0,0.0,56.0,0.05
71,56.04,0.0,100.0,4.0,106.05,5.0,101.0,0.05,125.63,45.65,1.85,0.67,100.0,0.0,0.0,0.06
72,96.59,0.72,28.0,1.0,30.12,1.0,29.0,0.12,54.15,18.59,4.61,0.67,0.0,0.0,28.0,0.07
73,-1.72,0.44,56.0,2.0,59.56,2.5,57.0,0.06,62.82,38.19,0.32,0.67,56.0,0.0,0.0,0.06
74,89.01,0.5,50.0,2.0,53.56,2.5,51.0,0.06,65.39,45.1,4.11,0.67,50.0,0.0,0.0,0.07
75,48.6,0.72,28.0,1.0,30.06,1.0,29.0,0.06,37.95,16.54,4.9,0.67,28.0,0.0,0.0,0.06
76,94.42,0.64,36.0,1.0,38.05,1.0,37.0,0.05,127.01,34.67,2.37,0.67,36.0,0.0,0.0,0.07
77,56.04,0.0,100.0,4.0,106.06,5.0,101.0,0.06,22.63,12.15,3.95,0.67,100.0,0.0,0.0,0.06
78,-35.28,0.65,35.0,1.0,37.09,1.0,36.0,0.09,11.0,3.94,4.54,0.67,0.0,35.0,0.0,0.06
79,-43.9,0.7,30.0,1.0,32.06,1.0,31.0,0.06,12.79,5.8,3.69,0.67,30.0,0.0,0.0,0.05
80,2.8,0.41,59.0,2.0,62.59,2.5,60.0,0.09,32.78,12.71,6.22,0.67,59.0,0.0,0.0,0.06
81,51.29,0.67,33.0,1.0,35.09,1.0,34.0,0.09,30.49,13.82,2.73,0.67,33.0,0.0,0.0,0.07
82,-33.58,0.64,36.0,1.0,38.06,1.0,37.0,0.06,102.04,39.16,5.32,0.67,36.0,0.0,0.0,0.05
83,-1.73,0.44,56.0,2.0,59.62,2.5,57.0,0.12,36.04,31.5,3.26,0.67,0.0,0.0,56.0,0.06
84,95.3,0.67,33.0,1.0,35.05,1.0,34.0,0.05,88.73,35.46,2.3,0.67,33.0,0.0,0.0,0.07
85,60.59,0.72,28.0,1.0,30.12,1.0,29.0,0.12,26.24,9.07,2.99,0.67,0.0,0.0,28.0,0.06
86,56.02,0.0,100.0,4.0,106.12,5.0,101.0,0.12,17.94,4.12,2.03,0.67,0.0,0.0,100.0,0.06
87,27.27,0.75,25.0,1.0,27.05,1.0,26.0,0.05,123.22,34.25,3.2,0.67,25.0,0.0,0.0,0.07
88,81.06,0.34,66.0,2.0,69.57,2.5,67.0,0.07,56.11,2.32,5.3,0.67,0.0,66.0,0.0,0.07
89,-40.43,0.68,32.0,1.0,34.06,1.0,33.0,0.06,88.11,43.87,1.11,0.67,0.0,0.0,32.0,0.05
90,62.09,0.7,30.0,1.0,32.12,1.0,31.0,0.12,42.52,36.29,6.77,0.67,0.0,0.0,30.0,0.08
91,8.72,0.37,63.0,2.0,66.56,2.5,64.0,0.06,71.04,41.73,2.77,0.67,63.0,0.0,0.0,0.06
92,-38.71,0.67,33.0,1.0,35.12,1.0,34.0,0.12,93.81,36.88,0.89,0.67,0.0,0.0,33.0,0.06
93,95.57,0.68,32.0,1.0,34.12,1.0,33.0,0.12,79.3,30.11,5.77,0.67,0.0,0.0,32.0,0.07
94,-37.0,0.66,34.0,1.0,36.12,1.0,35.0,0.12,13.26,2.95,2.09,0.67,0.0,0.0,34.0,0.05
95,96.82,0.73,27.0,1.0,29.12,1.0,28.0,0.12,35.82,37.84,4.3,0.67,0.0,0.0,27.0,0.07
96,-4.78,0.46,54.0,2.0,57.55,2.5,55.0,0.05,126.08,36.47,2.85,0.67,54.0,0.0,0.0,0.06
97,-47.4,0.72,28.0,1.0,30.06,1.0,29.0,0.06,96.89,13.14,2.94,0.67,28.0,0.0,0.0,0.05
98,-28.53,0.61,39.0,1.0,41.05,1.0,40.0,0.05,65.05,7.84,4.74,0.67,0.0,39.0,0.0,0.05
99,93.13,0.6,40.0,1.0,42.05,1.0,41.0,0.05,68.91,41.73,3.23,0.67,0.0,40.0,0.0,0.09
100,-36.99,0.66,34.0,1.0,36.06,1.0,35.0,0.06,69.53,44.25,4.09,0.67,34.0,0.0,0.0,0.06
