r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_processing_latency,avg_rtt,avg_dl,avg_ul,avg_jitter,gini,telia_requests,telenor_requests,ice_requests,executionTime
7.7485933,100,155.369208,0.19,13.0,7.75,0.06,94.0,6.17,30.02,5.09,24.85,0.09,75.01,29.69,2.1,0.13,28.0,24.0,42.0,0.42
7.8844566,100,159.83888,0.08,15.0,7.88,0.04,96.0,8.85,24.53,6.93,17.52,0.08,56.59,32.18,3.1,0.25,51.0,30.0,15.0,0.43
14.186008,100,159.83888,0.16,3.0,14.19,0.03,97.0,7.01,31.62,6.03,25.51,0.08,93.33,33.28,3.19,0.13,26.0,26.0,45.0,0.43
3.152131,100,159.83888,0.1,3.0,3.15,0.04,96.0,7.62,31.96,6.3,25.58,0.07,28.86,24.96,2.13,0.15,26.0,46.0,24.0,0.43
17.020126,100,159.83888,0.07,15.0,17.02,0.01,99.0,7.33,27.83,5.93,21.84,0.06,99.22,30.84,3.87,0.42,62.0,37.0,0.0,0.43
13.046866,100,164.591878,0.06,1.0,13.05,0.01,99.0,3.07,24.5,3.27,21.17,0.05,69.2,32.4,1.18,0.51,75.0,24.0,0.0,0.38
1.15939,100,164.591878,0.03,9.0,1.16,0.07,93.0,3.87,25.18,4.17,20.95,0.06,46.39,16.81,2.19,0.31,59.0,16.0,18.0,0.38
2.5400884,100,164.591878,0.08,15.0,2.54,0.04,96.0,3.1,24.23,3.24,20.92,0.07,27.84,21.47,21.24,0.4,58.0,38.0,0.0,0.38
-7.550414,100,164.591878,0.08,15.0,-7.55,0.15,85.0,3.65,23.36,3.74,19.53,0.09,45.67,17.47,3.74,0.2,15.0,40.0,30.0,0.38
8.853233,100,169.51748,0.13,17.0,8.85,0.04,96.0,5.84,24.97,4.27,20.65,0.06,62.02,33.91,2.88,0.19,42.0,39.0,15.0,0.47
1.2629657,100,169.51748,-1.0,24.0,1.26,0.07,93.0,6.45,25.1,5.16,19.85,0.09,45.3,18.69,3.07,0.13,38.0,20.0,35.0,0.47
-3.9285195,100,169.51748,0.12,17.0,-3.93,0.1,90.0,5.46,23.74,4.26,19.38,0.1,34.36,14.47,4.79,0.3,16.0,17.0,57.0,0.47
5.2187934,100,169.51748,0.05,3.0,5.22,0.02,98.0,3.97,25.35,3.2,22.06,0.08,33.45,19.78,3.96,0.15,23.0,45.0,30.0,0.47
4.876003,100,174.90843,0.13,13.0,4.88,0.06,94.0,7.38,30.69,5.88,24.72,0.09,50.52,32.51,0.67,0.36,51.0,0.0,43.0,0.43
2.0649385,100,174.909503,0.03,7.0,2.06,0.05,95.0,7.52,23.33,5.74,17.54,0.06,31.75,21.97,39.89,0.26,52.0,28.0,15.0,0.43
9.229909,100,174.909503,0.06,17.0,9.23,0.03,97.0,7.24,27.68,5.62,21.98,0.08,62.83,27.56,1.35,0.23,45.0,12.0,40.0,0.43
-2.5232356,100,174.909503,0.08,5.0,-2.52,0.13,87.0,6.21,29.46,5.29,24.09,0.08,63.86,22.52,1.33,0.47,0.0,26.0,61.0,0.43
2.9700806,100,179.87692,0.06,1.0,2.97,0.05,95.0,8.55,29.79,6.81,22.88,0.1,44.57,15.92,8.82,0.07,37.0,27.0,31.0,0.45
9.520592,100,179.87692,0.24,7.0,9.52,0.04,96.0,5.04,21.6,4.03,17.5,0.07,73.05,27.81,7.44,0.43,34.0,62.0,0.0,0.45
2.6105928,100,179.87692,0.04,1.0,2.61,0.06,94.0,6.1,22.26,5.1,17.09,0.07,47.75,18.19,2.95,0.19,33.0,44.0,17.0,0.45
-0.8574917,100,179.87692,0.2,11.0,-0.86,0.09,91.0,6.33,24.67,5.0,19.6,0.07,47.07,17.37,5.78,0.32,57.0,14.0,20.0,0.45
14.693815,100,184.365247,0.09,15.0,14.69,0.01,99.0,4.86,22.76,4.31,18.38,0.07,78.76,34.63,3.13,0.34,48.0,51.0,0.0,0.47
-4.9231935,100,184.365247,0.15,13.0,-4.92,0.13,87.0,4.61,23.45,4.21,19.15,0.09,43.04,23.78,2.03,0.21,40.0,13.0,34.0,0.47
4.053153,100,184.365247,0.15,11.0,4.05,0.11,89.0,4.45,23.42,3.83,19.51,0.08,79.74,41.18,2.27,0.19,20.0,23.0,46.0,0.47
0.24370901,100,184.365247,0.04,3.0,0.24,0.07,93.0,8.08,26.73,5.97,20.69,0.07,34.33,21.89,4.45,0.57,79.0,14.0,0.0,0.47
2.3933616,100,188.873058,0.06,7.0,2.39,0.06,94.0,3.39,24.93,4.19,20.66,0.08,44.62,19.69,2.78,0.38,53.0,41.0,0.0,0.41
9.369757,100,188.873058,0.18,7.0,9.37,0.0,100.0,3.49,22.69,4.32,18.3,0.07,50.72,16.71,4.1,0.47,71.0,29.0,0.0,0.41
7.5794168,100,188.873058,0.16,13.0,7.58,0.03,97.0,3.2,30.25,3.93,26.25,0.07,48.16,30.17,3.28,0.49,71.0,0.0,26.0,0.41
-10.139487,100,188.873058,0.12,1.0,-10.14,0.2,80.0,3.06,25.59,3.75,21.73,0.12,53.1,35.29,3.07,0.48,22.0,0.0,58.0,0.41
11.649601,100,193.531309,0.11,13.0,11.65,0.02,98.0,1.71,23.41,1.98,21.37,0.06,64.18,35.57,2.77,0.37,54.0,44.0,0.0,0.39
14.781402,100,193.532888,0.14,1.0,14.78,0.02,98.0,1.99,21.98,2.35,19.57,0.06,81.14,41.27,3.07,0.31,62.0,20.0,16.0,0.39
-2.7169116,100,193.532888,0.17,23.0,-2.72,0.12,88.0,2.05,25.81,2.43,23.3,0.08,46.91,28.89,1.49,0.11,25.0,24.0,39.0,0.39
10.141632,100,193.532888,0.14,7.0,10.14,0.02,98.0,2.03,28.43,2.42,25.92,0.08,62.41,26.43,3.35,0.37,54.0,0.0,44.0,0.39
-2.6805782,100,198.437901,0.04,13.0,-2.68,0.09,91.0,2.93,20.44,3.15,17.21,0.08,33.88,16.36,2.85,0.18,32.0,42.0,17.0,0.4
9.495921,100,198.437901,0.15,15.0,9.5,0.01,99.0,3.01,24.89,3.17,21.64,0.08,43.42,32.75,2.38,0.22,47.0,14.0,38.0,0.4
6.6627584,100,198.437901,0.07,7.0,6.66,0.06,94.0,2.54,24.32,2.59,21.66,0.07,55.66,40.85,2.0,0.3,54.0,28.0,12.0,0.4
16.897614,100,198.437901,0.24,9.0,16.9,0.01,99.0,4.63,23.85,4.58,19.21,0.06,99.64,29.53,5.41,0.42,37.0,62.0,0.0,0.4
18.207867,100,202.98755,0.17,7.0,18.21,0.02,98.0,12.78,26.49,8.8,17.63,0.05,105.15,42.04,3.82,0.41,60.0,38.0,0.0,0.38
11.157104,100,202.98755,0.18,7.0,11.16,0.04,96.0,10.58,29.43,8.1,21.27,0.06,81.38,31.56,24.8,0.44,64.0,32.0,0.0,0.38
15.899529,100,202.98755,0.29,9.0,15.9,0.01,99.0,10.51,23.74,7.95,15.72,0.06,84.29,37.74,4.15,0.4,60.0,39.0,0.0,0.38
-0.21079893,100,202.98755,0.01,1.0,-0.21,0.09,91.0,12.62,26.18,8.68,17.43,0.07,43.65,25.83,4.51,0.18,44.0,28.0,19.0,0.38
13.177353,100,208.477557,0.03,5.0,13.18,0.04,96.0,6.24,22.72,5.06,17.58,0.08,102.11,25.75,1.59,0.1,26.0,30.0,40.0,0.38
14.660034,100,208.477557,0.14,5.0,14.66,0.04,96.0,6.68,27.49,5.52,21.9,0.08,108.27,30.54,2.48,0.17,18.0,35.0,43.0,0.38
11.33043,100,208.477557,0.18,19.0,11.33,0.02,98.0,6.66,31.19,5.28,25.84,0.07,58.76,38.68,2.82,0.5,73.0,0.0,25.0,0.38
9.52684,100,208.477557,0.16,1.0,9.53,0.03,97.0,6.31,30.49,4.95,25.46,0.07,65.75,26.81,5.31,0.5,73.0,0.0,24.0,0.38
15.750085,100,214.867046,0.1,3.0,15.75,0.01,99.0,3.25,19.52,4.07,15.39,0.06,95.45,25.51,2.59,0.36,54.0,45.0,0.0,0.37
