#{"t_start": 1718647767.4506636, "env_id": "None"}
r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_processing_latency,avg_rtt,avg_dl,avg_ul,avg_jitter,gini,telia_requests,telenor_requests,ice_requests,executionTime
21.981035,100,191.250201,0.83,3.0,21.98,0.36,64.0,5.19,23.48,5.08,18.34,0.06,117.43,31.69,1.95,0.43,23.0,41.0,0.0,0.26
-3.4446208,100,193.262291,-1.0,4.0,-3.44,0.49,51.0,6.43,26.51,6.32,20.08,0.11,69.54,19.3,2.05,0.55,5.0,2.0,44.0,0.29
8.494568,100,195.582093,-1.0,16.0,8.49,0.43,57.0,4.16,24.08,3.99,20.0,0.09,81.2,22.93,1.9,0.37,25.0,0.0,32.0,0.25
83.708405,100,197.869436,-1.0,9.0,83.71,0.02,98.0,2.85,30.98,2.44,28.47,0.07,121.1,39.97,3.11,0.14,41.0,37.0,20.0,0.28
81.21959,100,200.126045,0.7,15.0,81.22,0.03,97.0,3.79,32.49,4.64,27.79,0.06,104.55,28.79,3.81,0.44,31.0,65.0,1.0,0.29
72.442276,100,202.19684,-1.0,7.0,72.44,0.03,97.0,3.51,54.12,4.0,50.06,0.05,133.44,33.32,2.81,0.56,16.0,81.0,0.0,0.3
28.90865,100,204.184379,0.61,13.0,28.91,0.3,70.0,3.3,38.87,3.14,35.66,0.08,98.19,22.78,2.87,0.45,47.0,0.0,23.0,0.3
-3.953302,100,206.694698,-1.0,6.0,-3.95,0.47,53.0,2.34,45.88,2.83,42.94,0.11,99.35,27.35,5.96,0.58,5.0,1.0,47.0,0.28
65.94981,100,209.420556,0.72,21.0,65.95,0.12,88.0,1.0,28.3,1.0,27.23,0.07,116.47,36.74,2.78,0.14,32.0,37.0,19.0,0.26
83.20002,100,211.942151,0.76,1.0,83.2,0.03,97.0,1.99,27.61,2.48,25.07,0.05,145.44,41.65,0.87,0.34,50.0,47.0,0.0,0.29
73.7268,100,214.514168,0.94,9.0,73.73,0.07,93.0,11.23,32.54,8.01,24.47,0.06,96.5,38.84,2.96,0.39,60.0,27.0,6.0,0.29
56.899788,100,216.553534,0.99,11.0,56.9,0.17,83.0,8.4,27.2,5.92,21.23,0.06,99.25,19.25,4.01,0.43,54.0,28.0,1.0,0.31
2.0115871,100,219.015684,-1.0,0.0,2.01,0.46,54.0,7.74,27.5,6.34,21.07,0.09,62.9,36.67,2.96,0.36,29.0,0.0,25.0,0.29
51.234795,100,221.006088,0.83,13.0,51.23,0.21,79.0,2.78,21.47,3.38,18.03,0.06,88.46,38.51,2.97,0.45,53.0,26.0,0.0,0.26
-22.836792,100,223.510983,-1.0,18.0,-22.84,0.6,40.0,4.4,17.95,3.81,14.05,0.09,53.78,33.37,4.17,0.35,21.0,0.0,19.0,0.28
33.42763,100,226.231539,-1.0,4.0,33.43,0.29,71.0,4.39,29.86,4.93,24.87,0.05,120.0,39.02,2.77,0.4,28.0,43.0,0.0,0.26
-4.472072,100,228.492638,0.98,11.0,-4.47,0.5,50.0,8.78,22.38,7.36,14.96,0.06,97.48,35.27,4.52,0.29,24.0,24.0,2.0,0.28
-41.605278,100,230.559556,-1.0,20.0,-41.61,0.7,30.0,1.5,13.79,1.73,12.0,0.06,75.56,33.52,3.17,0.64,29.0,1.0,0.0,0.28
-2.6438382,100,232.742626,0.94,21.0,-2.64,0.48,52.0,3.25,31.54,2.59,28.88,0.06,68.09,34.58,1.1,0.51,43.0,6.0,3.0,0.25
77.58458,100,235.188242,0.75,19.0,77.58,0.05,95.0,9.77,32.23,6.6,25.56,0.08,116.96,42.14,4.34,0.13,41.0,22.0,32.0,0.28
71.01028,100,237.988875,0.62,1.0,71.01,0.07,93.0,6.6,39.52,5.65,33.81,0.07,83.14,26.84,2.75,0.14,44.0,24.0,25.0,0.35
76.65879,100,240.339127,0.72,21.0,76.66,0.06,94.0,2.63,29.84,2.72,27.06,0.05,113.44,43.22,1.15,0.43,60.0,34.0,0.0,0.32
47.4021,100,242.677343,0.69,3.0,47.4,0.2,80.0,3.85,38.64,4.78,33.8,0.06,117.85,25.97,2.82,0.25,37.0,36.0,7.0,0.34
-25.151031,100,245.080964,0.91,17.0,-25.15,0.61,39.0,8.03,20.31,5.63,14.62,0.07,65.45,28.53,3.4,0.55,32.0,0.0,7.0,0.31
-16.888811,100,247.31916,0.86,19.0,-16.89,0.57,43.0,3.19,17.06,3.93,13.07,0.06,130.08,38.44,6.13,0.45,29.0,14.0,0.0,0.26
3.444602,100,249.62097,0.85,19.0,3.44,0.45,55.0,5.38,29.49,5.32,24.11,0.06,66.0,36.07,3.12,0.61,50.0,5.0,0.0,0.28
63.559444,100,251.895835,0.67,19.0,63.56,0.11,89.0,1.09,39.78,1.13,38.58,0.06,133.38,36.32,3.64,0.25,40.0,41.0,8.0,0.31
57.960957,100,253.957676,0.67,1.0,57.96,0.14,86.0,3.77,40.02,4.71,35.26,0.05,126.06,30.46,2.6,0.37,38.0,48.0,0.0,0.29
31.314196,100,256.311503,0.84,17.0,31.31,0.3,70.0,9.07,30.66,7.19,23.37,0.1,63.64,39.14,3.94,0.43,25.0,0.0,45.0,0.33
2.2270074,100,258.838407,-1.0,2.0,2.23,0.46,54.0,2.81,26.55,3.52,22.96,0.07,56.11,30.5,2.21,0.48,39.0,15.0,0.0,0.28
44.04314,100,261.316279,0.72,19.0,44.04,0.23,77.0,1.14,31.91,1.19,30.65,0.06,99.42,40.66,4.32,0.28,35.0,37.0,5.0,0.27
-21.5882,100,263.571935,0.77,19.0,-21.59,0.59,41.0,1.73,21.92,1.94,19.9,0.08,53.63,38.0,2.34,0.57,35.0,6.0,0.0,0.28
70.96127,100,265.905108,0.69,9.0,70.96,0.08,92.0,11.03,34.87,7.1,27.72,0.06,115.54,40.69,3.03,0.43,60.0,32.0,0.0,0.27
29.478712,100,268.480816,-1.0,20.0,29.48,0.31,69.0,9.28,30.52,6.9,23.54,0.08,85.29,24.4,3.56,0.21,33.0,11.0,25.0,0.28
-1.1093735,100,270.767634,0.67,11.0,-1.11,0.47,53.0,2.06,33.06,1.82,31.13,0.11,87.85,23.95,3.72,0.43,5.0,9.0,39.0,0.35
-47.68417,100,272.77004,-1.0,0.0,-47.68,0.73,27.0,10.07,15.91,7.04,8.81,0.06,45.06,13.1,4.47,0.35,14.0,13.0,0.0,0.27
0.08741641,100,274.751158,-1.0,0.0,0.09,0.45,55.0,3.89,44.07,4.68,39.31,0.08,117.72,35.61,1.61,0.55,10.0,0.0,45.0,0.27
0.09768269,100,277.499168,0.87,17.0,0.1,0.48,52.0,2.73,18.94,3.31,15.54,0.09,54.72,21.15,3.28,0.24,19.0,7.0,26.0,0.26
49.392124,100,279.800015,0.75,7.0,49.39,0.21,79.0,4.59,27.04,3.22,23.77,0.05,133.78,35.27,1.17,0.31,39.0,38.0,2.0,0.27
22.849861,100,282.356313,-1.0,18.0,22.85,0.34,66.0,9.91,34.13,6.76,27.3,0.07,113.74,36.34,4.09,0.42,3.0,45.0,18.0,0.31
70.37305,100,284.392078,0.7,7.0,70.37,0.09,91.0,3.4,31.54,4.2,27.27,0.06,109.44,39.08,1.56,0.34,52.0,33.0,6.0,0.3
46.962223,100,286.755084,0.71,13.0,46.96,0.22,78.0,5.01,28.69,5.22,23.41,0.06,59.73,24.69,10.73,0.44,52.0,26.0,0.0,0.3
58.55718,100,288.818507,0.66,11.0,58.56,0.14,86.0,2.48,38.36,2.27,36.0,0.09,104.35,24.31,0.94,0.34,1.0,45.0,40.0,0.27
30.229641,100,291.496235,0.76,9.0,30.23,0.31,69.0,3.9,27.91,4.01,23.83,0.08,74.67,40.19,2.55,0.12,17.0,29.0,23.0,0.31
83.37978,100,293.732392,0.64,3.0,83.38,0.0,100.0,9.77,40.72,8.01,32.66,0.05,128.72,42.29,6.31,0.36,46.0,54.0,0.0,0.27
-6.2918873,100,296.399916,-1.0,16.0,-6.29,0.51,49.0,1.41,21.93,1.61,20.24,0.08,33.59,29.29,5.5,0.38,34.0,9.0,6.0,0.29
70.823,100,298.753153,0.85,1.0,70.82,0.11,89.0,1.53,20.27,1.7,18.52,0.05,119.04,43.13,1.84,0.43,57.0,32.0,0.0,0.28
62.907,100,301.102046,0.82,13.0,62.91,0.14,86.0,2.19,26.27,2.62,23.58,0.07,73.3,30.3,4.12,0.56,72.0,0.0,14.0,0.38
58.602516,100,303.39513,-1.0,4.0,58.6,0.15,85.0,1.81,33.05,2.22,30.78,0.05,134.73,39.68,2.81,0.38,49.0,36.0,0.0,0.29
-16.894543,100,305.661134,-1.0,4.0,-16.89,0.57,43.0,1.49,17.09,1.73,15.26,0.1,47.6,30.95,2.88,0.48,1.0,10.0,32.0,0.28
-31.84198,100,307.715383,-1.0,22.0,-31.84,0.64,36.0,4.83,26.51,4.17,22.22,0.12,58.16,24.97,8.47,0.65,1.0,0.0,35.0,0.28
-38.721592,100,310.797472,-1.0,16.0,-38.72,0.68,32.0,4.31,21.33,4.45,16.81,0.06,55.28,41.49,2.46,0.65,31.0,0.0,1.0,0.3
39.42323,100,313.388629,0.67,15.0,39.42,0.24,76.0,4.53,40.55,5.23,35.26,0.06,119.49,34.4,2.09,0.34,39.0,37.0,0.0,0.34
1.8771515,100,316.011185,-1.0,9.0,1.88,0.46,54.0,1.56,28.1,1.33,26.7,0.06,55.76,40.18,1.11,0.67,54.0,0.0,0.0,0.34
57.479366,100,318.361566,0.82,21.0,57.48,0.16,84.0,1.0,30.93,1.0,29.88,0.05,93.58,35.97,1.48,0.42,31.0,53.0,0.0,0.34
27.066084,100,320.356752,0.92,21.0,27.07,0.33,67.0,3.46,25.73,4.33,21.34,0.06,134.15,44.07,2.17,0.25,24.0,34.0,9.0,0.29
-53.988934,100,322.860077,0.82,7.0,-53.99,0.76,24.0,1.0,20.81,1.0,19.75,0.06,64.07,31.34,4.38,0.58,21.0,3.0,0.0,0.27
48.307163,100,325.141675,0.69,3.0,48.31,0.2,80.0,1.7,35.93,1.65,34.23,0.06,125.29,36.43,0.91,0.24,35.0,37.0,8.0,0.27
-14.607861,100,327.471653,0.76,3.0,-14.61,0.55,45.0,8.89,25.47,7.22,18.18,0.07,78.48,31.65,2.69,0.39,4.0,30.0,11.0,0.29
16.194937,100,329.755261,0.88,11.0,16.19,0.4,60.0,2.12,16.16,2.52,13.57,0.07,50.14,25.92,1.87,0.3,37.0,10.0,13.0,0.31
83.38757,100,332.724734,0.67,9.0,83.39,0.01,99.0,1.3,36.28,1.18,35.03,0.06,110.31,45.63,3.38,0.4,60.0,39.0,0.0,0.3
65.67857,100,335.506548,0.6,21.0,65.68,0.08,92.0,7.61,48.6,7.17,41.37,0.05,108.81,44.06,3.88,0.31,45.0,45.0,2.0,0.32
17.256386,100,338.180871,0.67,7.0,17.26,0.37,63.0,3.02,34.17,3.61,30.48,0.08,60.44,38.4,3.61,0.41,41.0,2.0,20.0,0.38
8.276926,100,340.674258,0.92,3.0,8.28,0.41,59.0,3.54,40.39,2.53,37.8,0.06,82.43,31.36,3.25,0.51,1.0,12.0,46.0,0.37
84.807495,100,343.488088,0.77,21.0,84.81,0.03,97.0,2.01,23.65,2.31,21.28,0.06,129.89,38.15,1.5,0.3,46.0,47.0,4.0,0.27
51.01202,100,346.043002,-1.0,14.0,51.01,0.19,81.0,3.19,33.42,3.49,29.88,0.06,110.11,43.97,3.16,0.39,47.0,34.0,0.0,0.33
82.93533,100,348.505107,0.87,1.0,82.94,0.03,97.0,1.63,28.26,1.94,26.27,0.05,140.19,40.66,2.53,0.36,45.0,52.0,0.0,0.29
-2.3134284,100,351.019582,-1.0,4.0,-2.31,0.48,52.0,8.77,30.02,7.08,22.85,0.09,69.74,21.84,4.98,0.36,16.0,4.0,32.0,0.3
-64.88808,100,353.267499,-1.0,15.0,-64.89,0.82,18.0,2.33,12.79,2.92,9.78,0.1,29.51,12.93,5.11,0.37,4.0,2.0,12.0,0.28
80.185425,100,355.624133,0.71,19.0,80.19,0.04,96.0,2.5,30.41,1.97,28.38,0.07,117.6,28.84,1.85,0.06,35.0,35.0,26.0,0.28
74.05225,100,358.342382,0.67,3.0,74.05,0.06,94.0,1.09,36.46,1.13,35.28,0.06,103.64,42.81,1.86,0.3,48.0,40.0,6.0,0.29
78.11426,100,360.334776,0.7,13.0,78.11,0.05,95.0,1.0,30.9,1.0,29.83,0.07,114.65,43.17,2.03,0.32,51.0,38.0,6.0,0.27
2.8322928,100,362.813872,0.84,5.0,2.83,0.46,54.0,5.41,23.87,5.37,18.41,0.09,57.08,40.0,3.16,0.4,22.0,0.0,32.0,0.3
53.10352,100,364.946057,0.71,1.0,53.1,0.18,82.0,2.17,32.76,2.61,30.1,0.05,96.17,42.75,1.74,0.33,44.0,34.0,4.0,0.37
12.980984,100,366.975234,-1.0,17.0,12.98,0.41,59.0,4.64,21.33,5.13,16.14,0.07,43.41,40.96,3.21,0.21,31.0,16.0,12.0,0.39
24.248726,100,369.455925,0.67,13.0,24.25,0.33,67.0,8.36,35.78,7.54,28.18,0.07,74.0,37.27,1.97,0.54,58.0,4.0,5.0,0.28
87.321045,100,371.945618,0.79,3.0,87.32,0.01,99.0,7.22,26.78,6.78,19.94,0.06,115.94,36.61,2.82,0.19,39.0,44.0,16.0,0.27
69.31832,100,374.206494,0.83,13.0,69.32,0.11,89.0,1.48,24.31,1.72,22.54,0.06,124.1,40.4,2.18,0.34,43.0,46.0,0.0,0.28
73.44742,100,376.736096,0.75,19.0,73.45,0.08,92.0,2.85,28.41,3.23,25.11,0.07,117.78,37.49,5.03,0.14,41.0,30.0,21.0,0.31
34.16341,100,379.437021,-1.0,23.0,34.16,0.29,71.0,7.66,27.38,7.29,20.03,0.06,74.7,31.22,3.21,0.37,39.0,32.0,0.0,0.28
