r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_processing_latency,avg_rtt,avg_dl,avg_ul,avg_jitter,gini,telia_requests,telenor_requests,ice_requests,executionTime
58.866673,100,118.959569,1.0,7.0,58.87,0.14,86.0,3.29,19.4,3.1,16.23,0.07,62.17,31.51,4.23,0.43,55.0,31.0,0.0,0.14
11.800004,100,120.371907,0.0,7.0,11.8,0.13,87.0,11.72,27.07,8.02,18.97,0.08,69.95,27.94,2.93,0.16,17.0,32.0,38.0,0.12
23.933329,100,122.20191,0.8,23.0,23.93,0.19,81.0,8.05,31.07,7.19,23.8,0.08,68.9,23.52,3.07,0.23,11.0,31.0,39.0,0.14
61.33332,100,123.85036,-1.0,24.0,61.33,0.13,87.0,3.18,20.06,3.2,16.8,0.06,67.49,20.06,3.43,0.45,28.0,59.0,0.0,0.13
48.466652,100,125.48831,0.93,19.0,48.47,0.15,85.0,4.8,23.26,4.97,18.24,0.05,84.25,24.01,2.83,0.43,30.0,55.0,0.0,0.13
26.999983,100,127.341205,-1.0,24.0,27.0,0.15,85.0,8.59,24.57,6.03,18.47,0.07,31.27,18.57,3.98,0.53,68.0,17.0,0.0,0.12
67.39999,100,129.026826,0.93,1.0,67.4,0.11,89.0,2.79,20.29,3.45,16.76,0.08,43.68,22.2,4.91,0.04,33.0,27.0,29.0,0.14
35.73332,100,130.483376,0.53,7.0,35.73,0.11,89.0,8.12,26.1,6.54,19.46,0.09,35.31,14.49,4.34,0.2,16.0,30.0,43.0,0.14
18.399994,100,131.930428,0.8,7.0,18.4,0.2,80.0,8.8,29.65,7.38,22.2,0.08,73.92,40.05,2.52,0.27,44.0,12.0,24.0,0.14
31.93332,100,134.022071,1.0,13.0,31.93,0.16,84.0,7.44,28.59,6.12,22.4,0.06,45.05,36.62,2.42,0.47,59.0,25.0,0.0,0.12
43.59999,100,135.714014,0.53,1.0,43.6,0.16,84.0,5.36,18.9,4.58,14.26,0.06,87.32,27.03,4.05,0.35,44.0,40.0,0.0,0.12
15.333336,100,137.401077,0.0,3.0,15.33,0.22,78.0,8.82,23.93,6.67,17.18,0.09,67.15,33.59,2.46,0.2,14.0,37.0,27.0,0.13
40.533318,100,139.052011,0.93,5.0,40.53,0.16,84.0,5.9,23.18,4.56,18.55,0.08,77.29,33.44,3.65,0.15,16.0,35.0,33.0,0.13
25.33332,100,140.485904,0.53,11.0,25.33,0.21,79.0,7.2,25.21,6.76,18.38,0.07,62.35,34.61,1.58,0.23,38.0,11.0,30.0,0.13
53.533325,100,141.938326,0.93,23.0,53.53,0.17,83.0,3.25,28.87,3.8,24.99,0.09,36.05,17.08,4.8,0.39,0.0,34.0,49.0,0.13
62.0,100,143.569174,1.0,23.0,62.0,0.19,81.0,1.0,22.35,1.0,21.26,0.09,37.35,15.36,4.39,0.17,20.0,20.0,41.0,0.12
44.66666,100,145.233134,1.0,17.0,44.67,0.25,75.0,2.07,19.24,2.53,16.61,0.09,90.1,32.82,4.93,0.27,17.0,14.0,44.0,0.13
19.599997,100,147.095515,0.8,3.0,19.6,0.18,82.0,9.12,25.45,7.13,18.24,0.07,36.47,17.95,2.71,0.26,20.0,47.0,15.0,0.12
40.199997,100,148.524013,-1.0,24.0,40.2,0.15,85.0,6.26,20.2,4.44,15.67,0.09,47.7,18.07,4.43,0.16,35.0,35.0,15.0,0.13
