episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_processing_latency,avg_rtt,avg_dl,avg_ul,avg_jitter,gini,telia_requests,telenor_requests,ice_requests,executionTime
48,53.95,0.0,100.0,16.0,111.05,10.0,101.0,0.05,111.38,35.7,2.1,0.67,100.0,0.0,0.0,0.07
49,66.98,0.0,100.0,7.32,79.91,7.08,72.78,0.05,135.46,34.48,2.59,0.67,100.0,0.0,0.0,0.08
50,21.09,0.38,62.0,2.31,35.34,2.74,32.52,0.08,121.01,25.22,1.16,0.38,35.0,0.0,27.0,0.06
51,56.05,0.0,100.0,4.0,106.05,5.0,101.0,0.05,116.93,41.68,2.3,0.67,100.0,0.0,0.0,0.07
52,56.04,0.0,100.0,4.0,106.05,5.0,101.0,0.05,90.22,30.12,3.03,0.67,0.0,100.0,0.0,0.06
53,56.05,0.0,100.0,4.0,106.05,5.0,101.0,0.05,141.94,46.3,3.13,0.67,100.0,0.0,0.0,0.07
54,53.95,0.0,100.0,16.0,111.06,10.0,101.0,0.06,64.52,13.14,2.31,0.67,100.0,0.0,0.0,0.07
55,87.42,0.5,50.0,16.0,61.12,10.0,51.0,0.12,131.28,39.87,1.36,0.67,0.0,0.0,50.0,0.07
56,94.5,0.54,46.0,8.5,29.56,5.5,24.0,0.06,135.91,43.1,2.34,0.67,46.0,0.0,0.0,0.08
57,73.13,0.03,97.0,11.36,52.43,8.28,44.06,0.08,37.77,25.97,2.64,0.63,91.0,6.0,0.0,0.07
58,93.88,0.63,37.0,2.0,40.56,2.5,38.0,0.06,92.24,37.78,4.55,0.67,37.0,0.0,0.0,0.07
59,95.11,0.55,45.0,1.36,26.96,1.53,25.38,0.05,88.9,28.95,5.71,0.43,16.0,29.0,0.0,0.07
60,80.43,0.07,93.0,2.99,51.29,3.74,47.51,0.05,146.64,44.95,3.5,0.67,93.0,0.0,0.0,0.07
61,78.0,0.0,100.0,9.52,53.57,7.8,45.72,0.05,130.14,34.29,3.12,0.67,100.0,0.0,0.0,0.07
62,63.11,0.11,89.0,16.0,100.06,10.0,90.0,0.06,123.96,44.19,2.11,0.67,89.0,0.0,0.0,0.07
63,56.9,0.01,99.0,4.0,105.05,5.0,100.0,0.05,125.89,37.51,0.45,0.67,99.0,0.0,0.0,0.07
64,56.04,0.0,100.0,4.0,106.06,5.0,101.0,0.06,76.18,39.66,3.98,0.67,100.0,0.0,0.0,0.06
65,95.6,0.7,30.0,4.0,36.05,5.0,31.0,0.05,88.47,28.33,3.82,0.67,0.0,30.0,0.0,0.07
66,55.0,0.0,100.0,8.0,108.55,7.5,101.0,0.05,80.01,32.87,2.76,0.67,0.0,100.0,0.0,0.07
67,51.22,0.05,95.0,2.0,98.56,2.5,96.0,0.06,78.77,7.09,21.71,0.67,95.0,0.0,0.0,0.06
68,55.0,0.0,100.0,8.0,108.55,7.5,101.0,0.05,118.76,36.97,2.28,0.67,0.0,100.0,0.0,0.06
69,28.78,0.29,71.0,3.07,45.49,3.76,41.63,0.1,96.87,28.57,2.46,0.46,22.0,0.0,49.0,0.06
70,54.77,0.02,98.0,2.0,101.56,2.5,99.0,0.06,95.18,19.99,0.98,0.67,98.0,0.0,0.0,0.07
71,71.1,0.0,100.0,8.0,70.07,7.5,62.52,0.05,138.56,38.22,2.12,0.49,26.0,74.0,0.0,0.07
72,90.11,0.55,45.0,8.0,53.55,7.5,46.0,0.05,126.94,33.71,2.42,0.67,45.0,0.0,0.0,0.08
73,54.97,0.0,100.0,8.0,108.62,7.5,101.0,0.12,96.01,42.04,0.6,0.67,0.0,0.0,100.0,0.06
74,61.22,0.05,95.0,2.0,98.55,2.5,96.0,0.05,119.17,36.22,1.87,0.67,95.0,0.0,0.0,0.06
75,79.49,0.06,94.0,4.0,53.14,5.0,48.09,0.05,150.34,45.81,1.66,0.35,49.0,45.0,0.0,0.06
76,91.44,0.45,55.0,11.42,38.21,8.09,30.04,0.08,97.48,45.25,0.82,0.41,34.0,0.0,21.0,0.07
77,56.02,0.0,100.0,4.0,106.12,5.0,101.0,0.12,120.4,35.15,2.4,0.67,0.0,0.0,100.0,0.06
78,53.95,0.0,100.0,16.0,111.06,10.0,101.0,0.06,126.22,46.08,3.93,0.67,100.0,0.0,0.0,0.06
79,-1.35,0.45,55.0,2.09,50.3,1.65,48.58,0.06,116.46,43.53,1.48,0.67,55.0,0.0,0.0,0.06
80,41.4,0.13,87.0,2.0,90.56,2.5,88.0,0.06,61.23,43.6,1.83,0.67,87.0,0.0,0.0,0.06
81,77.5,0.05,95.0,2.65,57.6,3.32,54.23,0.06,65.93,12.62,5.87,0.45,31.0,64.0,0.0,0.07
82,55.0,0.0,100.0,8.0,108.55,7.5,101.0,0.05,112.22,28.27,3.49,0.67,100.0,0.0,0.0,0.07
83,56.04,0.0,100.0,4.0,106.06,5.0,101.0,0.06,73.39,41.64,3.11,0.67,100.0,0.0,0.0,0.06
84,95.29,0.67,33.0,1.0,35.12,1.0,34.0,0.12,66.26,14.75,1.65,0.67,0.0,0.0,33.0,0.07
85,25.87,0.45,55.0,1.73,36.33,2.09,34.18,0.06,136.53,45.59,4.0,0.67,55.0,0.0,0.0,0.06
86,67.5,0.0,100.0,6.04,78.68,5.85,72.78,0.05,105.43,45.7,1.4,0.55,83.0,17.0,0.0,0.06
87,3.55,0.46,54.0,1.0,56.12,1.0,55.0,0.12,71.9,22.2,5.21,0.67,0.0,0.0,54.0,0.05
88,77.19,0.04,96.0,8.88,57.8,7.03,50.69,0.08,85.33,33.87,1.59,0.4,0.0,57.0,39.0,0.06
89,56.04,0.0,100.0,4.0,106.06,5.0,101.0,0.06,108.29,45.11,2.21,0.67,100.0,0.0,0.0,0.06
90,65.56,0.13,87.0,8.0,95.62,7.5,88.0,0.12,53.78,35.09,0.1,0.67,0.0,0.0,87.0,0.06
91,47.6,0.08,92.0,2.0,95.56,2.5,93.0,0.06,106.35,45.38,3.31,0.67,92.0,0.0,0.0,0.07
92,72.09,0.03,97.0,5.22,54.99,5.18,49.75,0.06,132.82,45.61,2.36,0.67,97.0,0.0,0.0,0.07
93,95.57,0.68,32.0,1.0,34.06,1.0,33.0,0.06,106.43,28.0,1.57,0.67,0.0,32.0,0.0,0.07
94,67.95,0.03,97.0,11.81,65.18,7.76,57.34,0.08,91.38,40.89,3.82,0.47,29.0,0.0,68.0,0.07
95,95.37,0.58,42.0,7.43,27.35,4.86,22.43,0.06,36.82,17.92,4.56,0.38,18.0,24.0,0.0,0.07
96,53.93,0.0,100.0,16.0,111.12,10.0,101.0,0.12,128.43,40.5,1.53,0.67,0.0,0.0,100.0,0.07
97,76.44,0.0,100.0,6.0,57.3,6.25,51.0,0.05,115.12,27.83,3.18,0.33,50.0,50.0,0.0,0.07
98,65.88,0.01,99.0,6.97,78.54,6.64,71.84,0.06,123.44,40.87,4.23,0.67,99.0,0.0,0.0,0.07
99,55.13,0.6,40.0,1.0,42.05,1.0,41.0,0.05,137.67,30.53,1.55,0.67,40.0,0.0,0.0,0.08
100,41.9,0.17,83.0,1.89,70.4,2.34,67.95,0.11,74.21,35.39,5.69,0.59,9.0,0.0,74.0,0.07
