,alg,env_name,qoe_included,obj_included,cost_weight,qoe_weight,latency_weight,gini_weight,qoe_simulation_mode,qoe_accuracy,train_avg_qoe,train_gini,train_avg_total_latency,train_avg_deployment_cost,train_ep_accepted_requests,test_avg_qoe,test_gini,test_avg_total_latency,test_avg_deployment_cost,test_ep_accepted_requests
43,mask_ppo,nne,True,False,0.0,0.0,0.0,1.0,Simulation,0.9,7.744494270054808,0.16510214250124564,34.25974588938714,19.214569008470352,99.39162929745889,7.8987,0.18709999999999996,34.6607,17.2507,99.51
44,mask_ppo,nne,True,False,0.0,0.0,1.0,0.0,Simulation,1.0,7.755440956651719,0.1664623816641754,34.25670154459392,19.175386148480317,99.32436472346787,7.752000000000001,0.20220000000000002,35.1593,17.3625,99.52
45,mask_ppo,nne,True,True,0.0,0.5,0.0,0.5,Simulation,1.0,7.74609865470852,0.18636771300448435,35.06211758844046,19.134444444444444,99.49078226208272,7.818300000000001,0.19739999999999994,34.7773,16.4925,99.54
46,mask_ppo,nne,True,False,0.0,0.0,1.0,0.0,Simulation,0.9,7.721509715994021,0.18942700548081717,35.09567513702043,19.25523168908819,99.41654210264076,7.8614999999999995,0.156,33.819500000000005,17.403899999999997,99.51
47,mask_ppo,nne,True,True,0.0,0.0,0.0,1.0,Simulation,0.9,7.723891380169408,0.15856502242152468,34.00788739412058,19.22764823119083,99.26706527154958,7.662100000000001,0.15600000000000003,33.66630000000001,17.393399999999996,99.52
48,mask_ppo,nne,True,True,0.5,0.0,0.5,0.0,Real,0.0,7.7024165421026405,0.35640259093173887,43.686880916791225,15.22684105630294,99.40707523667164,7.822499999999999,0.3647000000000001,44.24869999999999,10.999500000000001,99.51
49,mask_ppo,nne,True,True,0.0,0.0,1.0,0.0,Simulation,0.7,7.740194319880418,0.1912605879422023,35.15553064275037,18.817164922770306,99.33383158943697,7.697199999999999,0.21970000000000003,36.31570000000001,17.3984,99.5
50,mask_ppo,nne,True,False,0.0,0.5,0.5,0.0,Simulation,1.0,7.763652217239661,0.25585949177877426,37.75731439960139,18.527394120577974,99.39611360239162,7.908699999999999,0.2576,36.9599,15.881099999999998,99.55
51,mask_ppo,nne,True,True,0.0,0.0,1.0,0.0,Simulation,0.8,7.753134030891879,0.19876432486297957,35.34275037369208,18.640274040857,99.3677130044843,7.770599999999999,0.19209999999999997,34.7892,16.806600000000003,99.52
52,mask_ppo,nne,True,True,0.0,0.0,0.5,0.5,Simulation,0.8,7.757543597409068,0.17260089686098656,34.57842052815147,19.46750871948181,99.49975087194818,7.6425,0.14930000000000002,33.5041,17.299000000000007,99.51
53,mask_ppo,nne,True,True,1.0,0.0,0.0,0.0,Real,0.0,7.738216243148979,0.4163477827603389,49.66712506228201,10.51729446935725,99.30742401594419,7.792000000000001,0.5056,56.855999999999995,8.1165,99.48
54,mask_ppo,nne,True,True,0.0,1.0,0.0,0.0,Simulation,0.8,7.74457399103139,0.4615595416043847,63.1731091180867,19.022536123567512,99.32785251619332,7.606,0.6892,94.13160000000002,17.0054,99.55
55,mask_ppo,nne,True,True,0.5,0.0,0.0,0.5,Simulation,0.7,7.759860488290981,0.2673542600896861,38.430837070254114,14.473178873941205,99.43248629795715,7.6773,0.2848,38.351099999999995,11.358799999999999,99.51
