r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_processing_latency,avg_rtt,avg_dl,avg_ul,avg_jitter,gini,telia_requests,telenor_requests,ice_requests,executionTime
59.570206,100,59.349193,0.85,19.0,59.57,0.14,86.0,9.81,25.3,6.69,18.53,0.08,43.14,21.95,4.55,0.15,38.0,19.0,29.0,0.2
38.79072,100,59.349193,0.59,7.0,38.79,0.13,87.0,13.1,28.33,8.45,19.82,0.07,74.7,38.15,2.02,0.41,61.0,8.0,18.0,0.2
39.03427,100,59.349193,0.66,3.0,39.03,0.11,89.0,11.12,23.46,7.39,16.0,0.07,33.19,16.26,3.18,0.34,46.0,43.0,0.0,0.2
32.077515,100,71.754725,0.62,1.0,32.08,0.18,82.0,6.8,28.27,5.46,22.73,0.08,28.95,19.79,4.44,0.38,47.0,0.0,35.0,0.21
54.24248,100,71.75571,0.79,17.0,54.24,0.13,87.0,5.03,24.74,4.57,20.09,0.08,76.53,29.72,0.93,0.21,30.0,15.0,42.0,0.21
40.48759,100,71.75571,0.61,9.0,40.49,0.12,88.0,5.57,19.19,4.8,14.32,0.07,33.21,19.71,3.38,0.39,36.0,52.0,0.0,0.21
67.823074,100,71.75571,0.85,3.0,67.82,0.09,91.0,7.89,25.64,6.02,19.54,0.08,85.61,42.41,2.24,0.15,34.0,18.0,39.0,0.21
59.55857,100,74.498533,0.77,1.0,59.56,0.09,91.0,7.53,25.1,5.23,19.8,0.07,96.93,43.74,2.2,0.23,51.0,21.0,19.0,10.0
58.958523,100,74.498533,0.82,21.0,58.96,0.12,88.0,3.86,23.01,3.32,19.61,0.08,70.57,32.85,2.98,0.18,43.0,19.0,26.0,10.0
43.457417,100,74.498533,0.73,9.0,43.46,0.12,88.0,6.8,29.22,4.98,24.18,0.07,47.17,16.84,3.31,0.27,16.0,52.0,20.0,10.0
79.22267,100,74.498533,0.95,23.0,79.22,0.07,93.0,6.52,21.88,4.69,17.12,0.08,90.83,26.2,3.47,0.05,28.0,30.0,35.0,10.0
50.186172,100,77.204762,0.56,3.0,50.19,0.04,96.0,9.2,25.31,6.96,18.29,0.05,80.44,42.15,2.28,0.44,33.0,63.0,0.0,0.23
58.06824,100,77.204762,0.69,5.0,58.07,0.06,94.0,6.93,26.25,5.97,20.21,0.06,71.11,26.81,5.29,0.31,60.0,18.0,16.0,0.23
